comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
som,2.0,7,0.7825483105420523,0.85401560567644,0.9327015040490055,0.00036546502429907175,0.12033779529897648,0.4663171554403158,0.4429445967832837,0.04351965841264144,0.005975178828436123,0.9505051627589225,phosphorus_07,BoENF,ChemProtect,layer,BaggingRegressor
som,2.0,8,0.692700164636008,815.532221554243,0.9781330963841448,0.000516470311536121,0.11080099851861604,0.5543463135657997,0.6930745256153731,0.06889430365435009,0.04275791548223008,0.8883477808634199,carbon_08,BoDBF,ChemProtect,layer,BaggingRegressor
som,2.0,8,0.6890887523030474,32.812412978485575,0.9783906669835902,0.0005225399120957186,0.11145016793121688,0.5575941603863447,0.697135163955214,0.06954333359341588,0.043484980426206764,0.8869716859803773,nitrogen_08,BoDBF,ChemProtect,layer,BaggingRegressor
som,2.0,8,0.5036191495905482,0.8444833453875431,0.9093216948047157,0.0008342535300999189,0.13007738105190483,0.7045430082042201,1.2869436358006188,0.06711521613813703,0.035169183664071464,0.8977156001977916,phosphorus_08,BoDBF,ChemProtect,layer,BaggingRegressor
som,2.0,9,0.9200523444649117,337.79073078079745,0.8944760475297053,0.00013436580762199717,0.07913329275869771,0.28275016451823387,0.16407564147095666,0.0010533740242354578,0.05766318700779535,0.9412834389679692,carbon_09,BoDNF,ChemProtect,layer,BaggingRegressor
som,2.0,9,0.919291139122923,13.575800958420636,0.8947726294664897,0.00013564514433122174,0.07950912604923534,0.28409304968104543,0.1648548974083919,0.0009095122796805414,0.055894329825868366,0.9431961578944512,nitrogen_09,BoDNF,ChemProtect,layer,BaggingRegressor
som,2.0,9,0.8720440450291573,0.2989082709730614,0.9299765076638584,0.0002150520251610802,0.0789094749476586,0.35770931630423425,0.2229860213173327,0.03144824295843133,0.0005115191014282224,0.9680402379401405,phosphorus_09,BoDNF,ChemProtect,layer,BaggingRegressor
som,2.0,10,0.8203713129167057,320.8451101525045,0.9474619031886913,0.00030189695308116684,0.09588858282032761,0.423826246336036,0.27919577576427396,0.08019105529943035,0.004889102391301476,0.9149198423092681,carbon_10,C3G,ChemProtect,layer,BaggingRegressor
som,2.0,10,0.8192323974172921,12.874425766179389,0.9471647703515653,0.0003038110967776602,0.09619208788609525,0.4251677346444669,0.2800794819343887,0.07927475971274223,0.0049573344617233565,0.9157679058255344,nitrogen_10,C3G,ChemProtect,layer,BaggingRegressor
som,2.0,10,0.7697531947453394,0.318701613524,0.9347837818965006,0.00038696942059606826,0.11454613952559571,0.4798403956053102,0.33750970113441436,0.08298819062162394,0.006800598380518186,0.9102112109978578,phosphorus_10,C3G,ChemProtect,layer,BaggingRegressor
