comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
biomass,5,6,0.9655927044335924,103.17838830890302,0.9752633457076926,8.203933134575017e-06,0.025518867045410825,0.1854920363961958,inf,0.0035164430786783505,0.0016886920576663468,0.9947948648636552,biomass_05,PFT06,HeartBE,pft,BaggingRegressor
biomass,5,7,0.9633815112152196,63.3320092726121,0.9390526168230423,8.731160892889926e-06,0.020810016094342146,0.19135957980926993,inf,7.2492226518524075e-06,0.05188457044834799,0.9481081803290001,biomass_05,PFT07,HeartBE,pft,BaggingRegressor
biomass,5,8,0.9586875687520526,62.06957059956259,0.9559742534756536,9.850365104422366e-06,0.025171874661725144,0.20325459711393346,inf,0.0003692285836925166,0.01354684014773854,0.986083931268569,biomass_05,PFT08,HeartBE,pft,BaggingRegressor
biomass,5,9,0.9497246150544685,6.9496321215204295,0.991497903026201,1.1987454684199216e-05,0.025457289604932522,0.22422173165313733,inf,0.004743104147173954,0.005338113705987451,0.9899187821468387,biomass_05,PFT09,HeartBE,pft,BaggingRegressor
biomass,5,10,1.0,0.0,1.0,,,,,,,,biomass_05,PFT10,HeartBE,pft,NoneType
biomass,5,11,1.0,0.0,1.0,,,,,,,,biomass_05,PFT11,HeartBE,pft,NoneType
biomass,5,12,1.0,0.0,1.0,,,,,,,,biomass_05,PFT12,HeartBE,pft,NoneType
biomass,5,13,1.0,0.0,1.0,,,,,,,,biomass_05,PFT13,HeartBE,pft,NoneType
biomass,5,14,1.0,0.0,1.0,,,,,,,,biomass_05,PFT14,HeartBE,pft,NoneType
biomass,5,15,1.0,0.0,1.0,,,,,,,,biomass_05,PFT15,HeartBE,pft,NoneType
biomass,6,2,0.9928850941123253,6.507369390953643,0.9879042265493139,1.696448709507575e-06,0.019489600736581715,0.08434990152735669,inf,0.00015704255767124046,0.010336296109166053,0.9895066613331627,biomass_06,PFT02,Root,pft,BaggingRegressor
biomass,6,3,0.7984741319970208,10.59545515614234,0.8177344797745368,4.8050993801377965e-05,0.06481099920216063,0.44891632628250355,inf,0.0001916381231737854,0.03597549757620396,0.9638328643006222,biomass_06,PFT03,Root,pft,BaggingRegressor
biomass,6,4,0.9693344869783104,7.882468465681058,0.906910862271271,7.311757992772929e-06,0.022793594909470877,0.1751157132346771,inf,0.005589868400087877,0.21465902846106058,0.7797511031388517,biomass_06,PFT04,Root,pft,BaggingRegressor
biomass,6,5,0.9687691906249167,10.08633478582038,0.9463808703014145,7.4465449153751155e-06,0.02282406688845846,0.17672240767679473,inf,0.00238509806482424,0.04818736995549514,0.9494275319796806,biomass_06,PFT05,Root,pft,BaggingRegressor
biomass,6,6,0.8351490523133964,6.429872260333973,0.8365766671727716,3.9306377607678476e-05,0.04179401472641554,0.4060184080637275,inf,9.365702455104258e-05,0.04339818707212562,0.9565081559033233,biomass_06,PFT06,Root,pft,BaggingRegressor
biomass,6,7,0.9897333599903623,7.662037659454163,0.9949286251349791,2.4479351477438673e-06,0.01962415351546761,0.101324429480939,inf,0.0001730948212318586,3.630866011470261e-07,0.999826542092167,biomass_06,PFT07,Root,pft,BaggingRegressor
biomass,6,8,0.7196122053304711,1.1658985716536872,0.9578924919246409,6.685450516679278e-05,0.012640809232842278,0.5295165669452929,inf,0.0019418615248827209,0.031144399605269817,0.9669137388698474,biomass_06,PFT08,Root,pft,BaggingRegressor
biomass,6,9,1.0,0.0,1.0,,,,,,,,biomass_06,PFT09,Root,pft,NoneType
biomass,6,10,0.7467307048452677,4.11247614021699,0.8091384878721133,6.038848239264003e-05,0.04230738514653852,0.5032586761842586,inf,0.0041296361060236975,0.017720996132686025,0.9781493677612904,biomass_06,PFT10,Root,pft,BaggingRegressor
biomass,6,11,0.9052619105172351,7.320268518847825,0.8768220358446172,2.258895791196111e-05,0.058303569151985216,0.30779553194087295,inf,0.0009594676024745821,0.0658308549707671,0.9332096774267583,biomass_06,PFT11,Root,pft,BaggingRegressor
biomass,6,12,0.9020093938323284,2.1680024389075694,0.910647719229347,2.3364474527341827e-05,0.03568000700190783,0.3130345127420803,inf,0.0024801258571854196,0.017434233166483605,0.980085640976331,biomass_06,PFT12,Root,pft,BaggingRegressor
biomass,6,13,0.7150810863582038,1.9125414656300084,0.6486851364501537,6.793488641912165e-05,0.02605887723869934,0.5337779628663928,inf,0.00018600584418754565,0.19706705864972973,0.8027469355060828,biomass_06,PFT13,Root,pft,BaggingRegressor
